sample_index,t_rel_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
3027,1.513500,3.565563130,9.228090188,103.324825924,-0.026361057,-0.041472993,-0.968867268
3028,1.514000,3.613035838,9.182108600,103.229897598,-0.026824857,-0.041352041,-0.967652267
3029,1.514500,3.573572114,9.188736909,103.210046500,-0.026810530,-0.041480745,-0.968268926
3030,1.515000,3.566421410,9.230877615,103.213184729,-0.026695621,-0.041698381,-0.968973992
3031,1.515500,3.590559107,9.208477889,103.264979427,-0.026834483,-0.042101823,-0.968116487
3032,1.516000,3.585230177,9.221129111,103.219490079,-0.027463773,-0.041649233,-0.967797010
3033,1.516500,3.584715021,9.205033742,103.301677981,-0.027408501,-0.042375838,-0.968900027
3034,1.517000,3.576716924,9.198776990,103.289891385,-0.027459101,-0.041910500,-0.968667756
3035,1.517500,3.590188206,9.171144785,103.278397617,-0.027108160,-0.041923249,-0.968672953
3036,1.518000,3.600937064,9.192977739,103.288958016,-0.027660500,-0.041778969,-0.968422157
3037,1.518500,3.581454449,9.180894332,103.242910242,-0.026861739,-0.040917441,-0.967986620
3038,1.519000,3.590909482,9.195287387,103.325141415,-0.027117792,-0.041378946,-0.968962969
3039,1.519500,3.610241404,9.158878017,103.210214701,-0.026459595,-0.040199410,-0.968099918
3040,1.520000,3.587711309,9.167740951,103.269222009,-0.026598559,-0.041170206,-0.969009585
3041,1.520500,3.567274150,9.236965987,103.257321610,-0.026831922,-0.041177057,-0.968686110
3042,1.521000,3.565020007,9.218334007,103.246517191,-0.026429364,-0.041068479,-0.968809987
3043,1.521500,3.574360870,9.231503584,103.221551394,-0.026681975,-0.040923950,-0.968130186
3044,1.522000,3.587958267,9.205052670,103.257267538,-0.026327180,-0.041345578,-0.968798909
3045,1.522500,3.596819064,9.209056712,103.177597964,-0.026646171,-0.041000975,-0.968393589
3046,1.523000,3.583112504,9.213833949,103.245153745,-0.026984029,-0.042148169,-0.968717156
3047,1.523500,3.567525137,9.223973279,103.233065949,-0.026921265,-0.042238568,-0.968506737
3048,1.524000,3.598214930,9.247974829,103.221014693,-0.026542876,-0.041702562,-0.968146784
3049,1.524500,3.558656818,9.238044852,103.313878720,-0.026473307,-0.042563394,-0.969144163
3050,1.525000,3.591300037,9.207363700,103.223660609,-0.027204817,-0.041694357,-0.968834002
3051,1.525500,3.581190674,9.220144109,103.254299813,-0.026398827,-0.041602486,-0.968118443
3052,1.526000,3.629658525,9.183709809,103.288078487,-0.026984670,-0.041983291,-0.968305091
3053,1.526500,3.591324506,9.195563381,103.280634243,-0.027293923,-0.041283117,-0.968999640
3054,1.527000,3.593476342,9.174142515,103.359474646,-0.027990185,-0.040798396,-0.969022340
3055,1.527500,3.620089903,9.156377331,103.275598092,-0.026828871,-0.040898821,-0.967823480
3056,1.528000,3.588082210,9.205074055,103.255803819,-0.026324882,-0.041348780,-0.968453118
3057,1.528500,3.553931127,9.196773518,103.244081863,-0.025691671,-0.041315873,-0.968363249
3058,1.529000,3.528871804,9.233336804,103.291292008,-0.027069788,-0.041220379,-0.968785443
3059,1.529500,3.580440236,9.207961454,103.300184720,-0.026311401,-0.041080314,-0.968292155
3060,1.530000,3.597002303,9.218706550,103.200310799,-0.026577464,-0.041198728,-0.968495615
3061,1.530500,3.596457404,9.226287072,103.198179658,-0.026340702,-0.040875789,-0.967911472
3062,1.531000,3.581166204,9.231944428,103.197326179,-0.026309721,-0.042013726,-0.967952805
3063,1.531500,3.574663631,9.246214944,103.222615484,-0.026575941,-0.042160234,-0.968630736
3064,1.532000,3.561443333,9.237780877,103.288882476,-0.027187515,-0.042390599,-0.968462369
3065,1.532500,3.589491134,9.199542048,103.221328160,-0.026720106,-0.041998459,-0.968385016
3066,1.533000,3.551774578,9.194629024,103.314082811,-0.027152576,-0.041936905,-0.969120447
3067,1.533500,3.585452269,9.178829730,103.276133530,-0.027771560,-0.042520519,-0.968228720
3068,1.534000,3.568997116,9.195958353,103.301224132,-0.027485851,-0.042274289,-0.968786600
3069,1.534500,3.600530409,9.171484811,103.326146254,-0.027822910,-0.041163572,-0.969177350
3070,1.535000,3.607922721,9.185891345,103.360870384,-0.027535919,-0.041507209,-0.969503031
3071,1.535500,3.550652312,9.182382212,103.364358877,-0.027072044,-0.041405127,-0.970331530
3072,1.536000,3.540803628,9.215095452,103.246878961,-0.026292448,-0.041209899,-0.968939533
3073,1.536500,3.586834491,9.218717188,103.200597711,-0.026047458,-0.040181302,-0.968356211
3074,1.537000,3.573221656,9.212981477,103.213710630,-0.026641302,-0.040823190,-0.968943523
3075,1.537500,3.564266738,9.200993775,103.222971842,-0.026372948,-0.041185848,-0.968602645
3076,1.538000,3.580415105,9.192690537,103.301483348,-0.026423039,-0.041718375,-0.968770982
3077,1.538500,3.565330950,9.218967423,103.267194708,-0.026422842,-0.041279323,-0.968450170
3078,1.539000,3.589129474,9.216772408,103.241909853,-0.026414636,-0.041873273,-0.967902898
3079,1.539500,3.594023892,9.248079252,103.220881747,-0.027443039,-0.042622772,-0.968286695
3080,1.540000,3.590483179,9.245198378,103.292334497,-0.026576921,-0.042263506,-0.969258254
3081,1.540500,3.582680530,9.184209095,103.310572972,-0.027019047,-0.041856619,-0.968298944
3082,1.541000,3.581915978,9.193982284,103.288742419,-0.026769181,-0.041944321,-0.968439762
3083,1.541500,3.621730080,9.197237037,103.289726619,-0.026895527,-0.041911138,-0.968653380
3084,1.542000,3.591082366,9.194781698,103.358596077,-0.027122417,-0.041378065,-0.968932251
3085,1.542500,3.638283507,9.224318557,103.366958996,-0.026869389,-0.040227734,-0.967950027
3086,1.543000,3.646749597,9.180019803,103.356855610,-0.027362565,-0.041479299,-0.968565345
3087,1.543500,3.572606180,9.188205722,103.360511622,-0.026467860,-0.041866356,-0.969533998
3088,1.544000,3.524842656,9.242507328,103.315359915,-0.025931510,-0.041372266,-0.969239621
3089,1.544500,3.581284795,9.228127769,103.324708174,-0.026348190,-0.041584431,-0.968864641
3090,1.545000,3.587623251,9.234716181,103.304467612,-0.025937973,-0.042033227,-0.969475541
3091,1.545500,3.579376024,9.189987805,103.255961855,-0.026261507,-0.040986839,-0.968444630
3092,1.546000,3.595689091,9.245098069,103.176920703,-0.026026352,-0.040953603,-0.968168343
3093,1.546500,3.606305903,9.223786387,103.263563049,-0.026709977,-0.041575200,-0.967635034
3094,1.547000,3.584219724,9.239158426,103.276192958,-0.026977918,-0.041821995,-0.967986492
3095,1.547500,3.597950095,9.218583199,103.244854187,-0.026758622,-0.041308779,-0.968456823
3096,1.548000,3.584619970,9.211245466,103.301271474,-0.027363644,-0.041744464,-0.968650937
3097,1.548500,3.599238835,9.180918435,103.290299536,-0.027391916,-0.041146747,-0.968634661
3098,1.549000,3.606885627,9.214561072,103.311925998,-0.026962513,-0.041685533,-0.968517559
3099,1.549500,3.574268918,9.201606266,103.278845550,-0.026902346,-0.040529285,-0.968409507
3100,1.550000,3.605376172,9.162703532,103.338260048,-0.027166061,-0.040360981,-0.969259102
3101,1.550500,3.597858143,9.188685880,103.302148344,-0.026978992,-0.040914114,-0.968736145
3102,1.551000,3.587760912,9.194285113,103.245868129,-0.026404738,-0.040939302,-0.968680192
3103,1.551500,3.492375025,9.218077141,103.371882127,-0.025776477,-0.041989879,-0.969565022
3104,1.552000,3.557048554,9.224510407,103.261348975,-0.026396227,-0.041415976,-0.969736466
3105,1.552500,3.567873340,9.209622871,103.244554304,-0.027206129,-0.041110013,-0.968343903
3106,1.553000,3.583048121,9.208942079,103.166699420,-0.027197085,-0.040807048,-0.968400049
3107,1.553500,3.566534997,9.220743473,103.222462836,-0.026766656,-0.041502949,-0.968495458
3108,1.554000,3.545195307,9.264474964,103.216711798,-0.026818509,-0.041947812,-0.967137025
3109,1.554500,3.560741838,9.248144712,103.290656879,-0.026935723,-0.042682741,-0.968934950
3110,1.555000,3.568595545,9.219570089,103.221296248,-0.027311255,-0.041215139,-0.968136810
3111,1.555500,3.574721021,9.190343308,103.265417700,-0.026978614,-0.042006960,-0.968232797
3112,1.556000,3.558861297,9.189166622,103.278312594,-0.027002629,-0.041683798,-0.968564523
3113,1.556500,3.574354939,9.189540240,103.344843253,-0.026809406,-0.042098706,-0.968511198
3114,1.557000,3.613728222,9.200018092,103.278511622,-0.026881645,-0.041435911,-0.968537162
3115,1.557500,3.603451510,9.163856116,103.277975859,-0.026611870,-0.040454838,-0.968279334
3116,1.558000,3.598908239,9.205541809,103.357684634,-0.027037736,-0.040799067,-0.968566979
3117,1.558500,3.590665358,9.186206809,103.327497256,-0.027186871,-0.041382431,-0.969538496
3118,1.559000,3.574480390,9.213491542,103.278931534,-0.026815938,-0.041144084,-0.968544914
3119,1.559500,3.550598099,9.217858423,103.223066200,-0.026801447,-0.040766823,-0.968478731
3120,1.560000,3.604304253,9.193018052,103.243083855,-0.026576882,-0.040751911,-0.967975248
3121,1.560500,3.575051350,9.206986552,103.209762194,-0.027036556,-0.041478391,-0.968153122
3122,1.561000,3.584367477,9.223381821,103.310946249,-0.027094181,-0.042459175,-0.968434600
3123,1.561500,3.582341357,9.204413805,103.233493420,-0.026871979,-0.042047126,-0.968609177
3124,1.562000,3.545353601,9.228641332,103.292819786,-0.027271759,-0.042279444,-0.969386313
3125,1.562500,3.585944199,9.222080708,103.255647481,-0.027640677,-0.041961403,-0.968466489
3126,1.563000,3.600138349,9.231466956,103.162623395,-0.027194116,-0.041852457,-0.967620129
3127,1.563500,3.559347957,9.217525490,103.322846143,-0.026798433,-0.042072617,-0.968538839
3128,1.564000,3.584747673,9.202229044,103.299236155,-0.027425829,-0.041757555,-0.968189094
3129,1.564500,3.552730552,9.203501293,103.299210740,-0.027261956,-0.041839912,-0.968205084
3130,1.565000,3.592604214,9.201885561,103.220276894,-0.027599061,-0.040468810,-0.967755805
3131,1.565500,3.574765272,9.213049425,103.370909534,-0.026825561,-0.041343560,-0.969161031
3132,1.566000,3.591221272,9.192779484,103.339643195,-0.027320844,-0.040858786,-0.969627122
3133,1.566500,3.593110923,9.223484247,103.301599052,-0.027448943,-0.041481718,-0.968640072
3134,1.567000,3.574994223,9.175444441,103.313288157,-0.027272700,-0.040871121,-0.968730826
3135,1.567500,3.540606272,9.204327894,103.235479551,-0.026370006,-0.040803623,-0.968820816
3136,1.568000,3.549975367,9.219732910,103.187886904,-0.026604917,-0.041076139,-0.968174395
3137,1.568500,3.598908241,9.228615374,103.278655749,-0.026866447,-0.041617463,-0.968550775
3138,1.569000,3.549421626,9.214320140,103.224414597,-0.026469389,-0.042005461,-0.969095085
3139,1.569500,3.561215761,9.216478987,103.224503923,-0.027523358,-0.041475814,-0.968953189
3140,1.570000,3.573015270,9.196359618,103.267902416,-0.026581063,-0.041354961,-0.968677408
3141,1.570500,3.559039848,9.245123215,103.292569997,-0.026602655,-0.042040630,-0.969263507
3142,1.571000,3.590936204,9.223434154,103.195568671,-0.026900902,-0.041163493,-0.967342569
3143,1.571500,3.575720853,9.226498651,103.152157354,-0.027070275,-0.041577712,-0.967747011
3144,1.572000,3.574664558,9.208945996,103.231642515,-0.026842724,-0.041991266,-0.968149832
3145,1.572500,3.568511118,9.194670719,103.198418321,-0.027489303,-0.041658649,-0.968167821
3146,1.573000,3.575999141,9.206863201,103.254305582,-0.027217714,-0.041588442,-0.968114331
3147,1.573500,3.590340114,9.214668228,103.266036640,-0.026791924,-0.041467247,-0.968213187
3148,1.574000,3.581588086,9.164000008,103.288976958,-0.026986853,-0.041346098,-0.968418038
3149,1.574500,3.613294264,9.162094343,103.268324856,-0.027157248,-0.041052897,-0.968761866
3150,1.575000,3.574451496,9.184184868,103.359830647,-0.027034383,-0.040953859,-0.969155998
3151,1.575500,3.589278074,9.197854485,103.270487406,-0.026740475,-0.041779449,-0.969374978
3152,1.576000,3.549942053,9.195466372,103.248600991,-0.026788334,-0.041921243,-0.969529794
3153,1.576500,3.565189130,9.226866126,103.280543451,-0.026369506,-0.041057710,-0.968895323
3154,1.577000,3.566517120,9.228663562,103.234347860,-0.026711023,-0.041284537,-0.968594821
3155,1.577500,3.582246307,9.210625529,103.233086913,-0.026827122,-0.041415752,-0.968360087
3156,1.578000,3.576727279,9.208932516,103.279149558,-0.027385768,-0.042109134,-0.968800500
3157,1.578500,3.590769254,9.216061941,103.210216042,-0.026959205,-0.041579941,-0.968266549
3158,1.579000,3.577700203,9.247153646,103.243365433,-0.027283999,-0.042399521,-0.968266678
3159,1.579500,3.591869220,9.218195413,103.230668860,-0.027120366,-0.042110239,-0.967915348
3160,1.580000,3.590809826,9.236751801,103.252453358,-0.026627587,-0.042287084,-0.967789758
3161,1.580500,3.559737582,9.243797187,103.291367192,-0.026789964,-0.041738599,-0.968906980
3162,1.581000,3.615049618,9.182622194,103.242486260,-0.027360977,-0.041473993,-0.967987862
3163,1.581500,3.591333616,9.167290054,103.230245815,-0.027488928,-0.040907105,-0.967642164
3164,1.582000,3.572445240,9.188669224,103.267069902,-0.026455940,-0.041670082,-0.968572091
3165,1.582500,3.562212305,9.222967551,103.330898054,-0.027472409,-0.041267567,-0.967577237
3166,1.583000,3.578125578,9.211438038,103.346174205,-0.027729375,-0.040865532,-0.968468500
3167,1.583500,3.590648408,9.156857949,103.348409311,-0.027398020,-0.040995051,-0.969156954
3168,1.584000,3.615271442,9.181589432,103.310859303,-0.027372526,-0.041469029,-0.968272217
3169,1.584500,3.558132232,9.224366254,103.244441586,-0.026567792,-0.041332074,-0.968359259
3170,1.585000,3.564527812,9.239423213,103.199703946,-0.026092720,-0.041569743,-0.968408659
3171,1.585500,3.565084653,9.208726940,103.220876916,-0.026493476,-0.040877130,-0.968016381
3172,1.586000,3.575694793,9.225423118,103.223457837,-0.027086420,-0.041566344,-0.968722946
3173,1.586500,3.573554237,9.196656998,103.221931524,-0.026754897,-0.041262334,-0.968368289
3174,1.587000,3.582510480,9.212945924,103.267519681,-0.026812122,-0.042036357,-0.968694512
3175,1.587500,3.580651312,9.201350122,103.175419481,-0.026531617,-0.041207861,-0.967945109
3176,1.588000,3.575397119,9.229048740,103.197642632,-0.026874517,-0.042295026,-0.968075483
3177,1.588500,3.552889322,9.224951450,103.264949941,-0.027104142,-0.042448905,-0.968141472
3178,1.589000,3.585854234,9.223555849,103.309518745,-0.027449173,-0.042476598,-0.968086690
3179,1.589500,3.576660461,9.217379678,103.256116201,-0.027323211,-0.041894806,-0.968584791
3180,1.590000,3.590695841,9.205315769,103.197352913,-0.027034465,-0.041176867,-0.967802043
3181,1.590500,3.552677189,9.185994939,103.323136219,-0.027391294,-0.042060927,-0.968650530
3182,1.591000,3.569383908,9.193998909,103.279343810,-0.027679682,-0.041761414,-0.968789891
3183,1.591500,3.576180789,9.203637187,103.405292533,-0.027254257,-0.041363587,-0.969357929
3184,1.592000,3.616713867,9.170111408,103.267766082,-0.027994653,-0.040769420,-0.968517151
3185,1.592500,3.549555921,9.201423487,103.291237936,-0.026565047,-0.041388900,-0.968898242
3186,1.593000,3.533006647,9.210568450,103.245920177,-0.026329975,-0.041160725,-0.968709924
3187,1.593500,3.564653927,9.240604504,103.246913859,-0.026088867,-0.041978622,-0.969072184
3188,1.594000,3.580094468,9.208972830,103.233275397,-0.026302150,-0.041082076,-0.968353591
3189,1.594500,3.588502320,9.200613467,103.265574417,-0.026354368,-0.042399521,-0.968359081
3190,1.595000,3.590117627,9.188629754,103.255935858,-0.026981119,-0.041699032,-0.968573298
3191,1.595500,3.575308001,9.227382562,103.245338158,-0.026892588,-0.042079218,-0.968719655
3192,1.596000,3.593059151,9.218853744,103.197250414,-0.027473030,-0.042125341,-0.967943945
3193,1.596500,3.600589522,9.234399382,103.219197399,-0.027174892,-0.042680703,-0.967940527
3194,1.597000,3.607913030,9.225880618,103.234311063,-0.027237218,-0.041900151,-0.968709618
3195,1.597500,3.575361630,9.180548733,103.288711972,-0.027230778,-0.041916056,-0.968437769
3196,1.598000,3.569846096,9.211084532,103.345932611,-0.027557669,-0.041743077,-0.968614772
3197,1.598500,3.583574294,9.189349400,103.265920208,-0.027339928,-0.040824183,-0.968075788
3198,1.599000,3.568492311,9.216786192,103.280305199,-0.027338176,-0.040790808,-0.968764292
3199,1.599500,3.575720189,9.176353851,103.289458501,-0.027442309,-0.040986135,-0.968407679
3200,1.600000,3.605297224,9.201405435,103.323117223,-0.026700480,-0.040847990,-0.968367582
3201,1.600500,3.631252195,9.188683992,103.290896550,-0.027491305,-0.041054501,-0.968734725
3202,1.601000,3.581048456,9.186472640,103.221826218,-0.026823404,-0.040075223,-0.968097348
3203,1.601500,3.590298694,9.197119687,103.229975061,-0.026913967,-0.041491107,-0.967666008
3204,1.602000,3.563158403,9.220077236,103.209837959,-0.025873246,-0.041366776,-0.968161982
3205,1.602500,3.579967694,9.203793868,103.165308860,-0.026335458,-0.041718414,-0.968318327
3206,1.603000,3.557965943,9.244065276,103.200816696,-0.026425350,-0.041521700,-0.968638774
3207,1.603500,3.581249574,9.211275954,103.153625144,-0.026639041,-0.041309785,-0.968083807
3208,1.604000,3.639238824,9.252266719,103.252301416,-0.026836935,-0.041994356,-0.967646721
3209,1.604500,3.582561672,9.229292373,103.194920570,-0.026684339,-0.041409664,-0.967239751
3210,1.605000,3.536063930,9.231818204,103.245186472,-0.026891366,-0.041797280,-0.968611353
3211,1.605500,3.559121445,9.264865008,103.246017667,-0.026455618,-0.042236661,-0.968851442
3212,1.606000,3.600458058,9.252453611,103.221804316,-0.027048223,-0.042657724,-0.968518424
3213,1.606500,3.585244293,9.222246830,103.208176654,-0.027454923,-0.041857756,-0.967813700
3214,1.607000,3.583066394,9.219518599,103.279665620,-0.026946095,-0.041512712,-0.968783139
3215,1.607500,3.567042633,9.205073211,103.312812025,-0.026883321,-0.042346889,-0.968898821
3216,1.608000,3.603920564,9.181942018,103.243635954,-0.026476989,-0.042319892,-0.968484165
3217,1.608500,3.644365579,9.169244340,103.299412877,-0.026899377,-0.040951953,-0.968141751
3218,1.609000,3.622666191,9.182656935,103.290162465,-0.027361148,-0.040685873,-0.968496500
3219,1.609500,3.604235846,9.211662927,103.269295728,-0.026448287,-0.040933372,-0.968884908
3220,1.610000,3.588493473,9.214387857,103.211868245,-0.026436531,-0.041243063,-0.968605843
