sensor,axis,density_px_per_mm2,median,min,max,suspect_hardware
medium_3mm_r1,Tz,54.65919157659396,0.0002100976416841,0.0001973615580936,0.0002618063299451,False
medium_3mm_r1,Tz,218.63676630637585,0.0002443761914037,0.000192358464119,0.0002893118944484,False
medium_3mm_r1,Tz,387.47388478726435,0.0002056240773526,0.0001809934183256,0.0002075259399134,False
medium_3mm_r1,Tz,874.5470652255034,0.0001933225285029,0.0001756674028001,0.0001959989021997,False
medium_3mm_r1,Tz,1557.1805845263752,0.0002360154758207,0.0001605404249858,0.000239317989326,False
medium_3mm_r1,Tz,3498.1882609020136,0.0002173995890188,0.0002073408395517,0.0002376943884883,False
medium_3mm_r1,Tz,7870.9235870295315,0.0002652622351888,0.0002347841218579,0.0002782357332762,False
hard_1mm_r1,Tx,0.21444712842969466,0.0011983310105279,0.0011924423743039,0.0013845065841451,False
hard_1mm_r1,Tx,0.8577885137187786,0.0009963441407307,0.0008681881590746,0.0012578747700899,False
hard_1mm_r1,Tx,3.4311540548751145,0.0010586810531094,0.0008019634988158,0.0013373151887208,False
hard_1mm_r1,Tx,7.720096623469007,0.0007166196592152,0.0007108461577445,0.0008545797900296,False
hard_1mm_r1,Tx,21.44471284296947,0.0007252855575643,0.0007251077913679,0.0008599830325692,False
hard_1mm_r1,Tx,85.77885137187788,0.0007459921762347,0.0006965964566916,0.000902502273675,False
hard_1mm_r1,Tx,343.1154054875115,0.0008491920307278,0.000717312505003,0.0015003996668383,False
hard_1mm_r1,Tx,608.0782356079261,0.0007011307752691,0.0006698513170704,0.0009258907521143,False
hard_1mm_r1,Tx,1372.461621950046,0.0006843147566542,0.0006836376851424,0.0007751793600618,False
hard_1mm_r1,Tx,2443.745654966113,0.0007810507086105,0.0007542434614151,0.0008994220406748,False
hard_1mm_r1,Tx,5489.846487800184,0.0008815039764158,0.0007856170996092,0.0011592091759666,False
hard_1mm_r1,Tx,12352.154597550414,0.0008487226441502,0.0008442358812317,0.0010112808085978,False
hard_1mm_r1,Ty,0.21444712842969466,0.0016657763626426,0.0012868379708379,0.0020522999111562,False
hard_1mm_r1,Ty,0.8577885137187786,0.0007349997758865,0.0007187531446106,0.0008877893560566,False
hard_1mm_r1,Ty,3.4311540548751145,0.0006854099337942,0.0006700055091641,0.0013473135186359,False
hard_1mm_r1,Ty,7.720096623469007,0.0006329494062811,0.0006195675232447,0.0007039744523353,False
hard_1mm_r1,Ty,21.44471284296947,0.0006856578402221,0.0006346757290884,0.0008087247260846,False
hard_1mm_r1,Ty,85.77885137187788,0.0005793435848318,0.0005530678317882,0.0011154523817822,False
hard_1mm_r1,Ty,343.1154054875115,0.0008563618757762,0.0008491796907037,0.0008577525732107,False
hard_1mm_r1,Ty,608.0782356079261,0.0006263961549848,0.0005705978837795,0.00062712241197,False
hard_1mm_r1,Ty,1372.461621950046,0.0006914729019626,0.0006320390384644,0.0007786448695696,False
hard_1mm_r1,Ty,2443.745654966113,0.0006000698776915,0.0005735587910749,0.000739904702641,False
hard_1mm_r1,Ty,5489.846487800184,0.0007296274998225,0.0005974326049908,0.0008287776727229,False
hard_1mm_r1,Ty,12352.154597550414,0.000789045356214,0.0006814525113441,0.0009443349554203,False
hard_1mm_r1,Tz,0.21444712842969466,0.0001536417548777,0.000151317944983,0.0001609956379979,False
hard_1mm_r1,Tz,0.8577885137187786,0.0001444976514903,0.0001436606835341,0.0001500732905697,False
hard_1mm_r1,Tz,3.4311540548751145,0.0001505748077761,0.0001453698641853,0.0001556709758006,False
hard_1mm_r1,Tz,7.720096623469007,0.0001449439587304,0.0001352937688352,0.0001504573010606,False
hard_1mm_r1,Tz,21.44471284296947,0.0001539357472211,0.0001536308263894,0.0001631983468541,False
hard_1mm_r1,Tz,85.77885137187788,0.0001472774602007,0.0001405570947099,0.0001672807266004,False
hard_1mm_r1,Tz,343.1154054875115,0.0001414802245562,0.0001400875189574,0.0001461712963646,False
hard_1mm_r1,Tz,608.0782356079261,0.0001406445662723,0.0001406210503773,0.0001459096529288,False
hard_1mm_r1,Tz,1372.461621950046,0.0001420907065039,0.0001410525001119,0.0001430366100976,False
hard_1mm_r1,Tz,2443.745654966113,0.0001499983482062,0.0001376951840939,0.000154564200784,False
hard_1mm_r1,Tz,5489.846487800184,0.0001394446735503,0.0001340122980764,0.0001590272586327,False
hard_1mm_r1,Tz,12352.154597550414,0.0001423916401108,0.0001327313511865,0.0001424613874405,False
hard_2mm_r1,Tx,0.177486930809379,0.0014738781610503,0.0013437231536954,0.0017677997238934,False
hard_2mm_r1,Tx,0.709947723237516,0.0009630835265852,0.0007580844685435,0.0010289717465639,False
hard_2mm_r1,Tx,2.839790892950064,0.0007538389181718,0.0007313809473998,0.0008111522183753,False
hard_2mm_r1,Tx,6.389529509137643,0.0005908951861783,0.0005779742496088,0.0006333721103146,False
hard_2mm_r1,Tx,17.7486930809379,0.0005777673795819,0.0005707240779884,0.0006398758268915,False
hard_2mm_r1,Tx,70.9947723237516,0.0005201080930419,0.0005063603748567,0.0005365839460864,False
hard_2mm_r1,Tx,283.9790892950064,0.0005256249569356,0.0005079159745946,0.0006219848291948,False
hard_2mm_r1,Tx,503.2752852431697,0.0006632751319557,0.0005374714382924,0.000894570548553,False
hard_2mm_r1,Tx,1135.9163571800257,0.000647421053145,0.0005424817791208,0.0006662688683718,False
hard_2mm_r1,Tx,2022.5634129714535,0.0006945907953195,0.0006803631549701,0.0009387682075612,False
hard_2mm_r1,Tx,4543.665428720103,0.0007698108092881,0.0006016417755745,0.0007873293943703,False
hard_2mm_r1,Tx,10223.247214620229,0.0008433397742919,0.0007824050844646,0.0008454242488369,False
hard_2mm_r1,Ty,0.177486930809379,0.0015916563570499,0.0014800395583733,0.0017664112383499,False
hard_2mm_r1,Ty,0.709947723237516,0.0006936413701623,0.0006340641994029,0.0009338123491033,False
hard_2mm_r1,Ty,2.839790892950064,0.0006307552102953,0.0005377045599743,0.0007446118397638,False
hard_2mm_r1,Ty,6.389529509137643,0.0005477726226672,0.0004722036537714,0.0006189469131641,False
hard_2mm_r1,Ty,17.7486930809379,0.0004289869684726,0.0004113501636311,0.000646119180601,False
hard_2mm_r1,Ty,70.9947723237516,0.0005039386451244,0.0004390035464894,0.0005946104065515,False
hard_2mm_r1,Ty,283.9790892950064,0.0006120094330981,0.0004515130422078,0.0006842596922069,False
