principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.2969154382720704,7.847358173342034,7.770230810223161,7.969761017131791
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.3455603344426798,8.558130680105792,8.168642271885195,8.828535997439545
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.39420523061328916,9.413848139804909,8.839219637419362,9.706834724681432
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.44285012678389857,10.084195545404434,9.607915761494269,10.492448424873526
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.491495022954508,10.754542951003957,10.376611885569176,11.278062125065619
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.5401399191251174,11.942950086673441,11.174924638484931,11.962911360649484
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.5887848152957268,12.261619927130676,11.471298456112653,12.76486820306576
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.6374297114663362,13.350107623139932,12.490162488138756,13.739041447175836
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.6860746076369455,14.438595319149186,13.509026520164857,14.71321469128591
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.7347195038075549,16.229857364716402,14.879277726969939,16.279691571812172
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.7833643999781643,17.07641042057975,15.059554044640917,17.209219209312653
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.8320092961487737,17.7574627222612,15.797569883026213,17.874053408449917
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.8806541923193831,18.438515023942642,16.535585721411508,18.53888760758718
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.9292990884899925,19.630788609012534,17.529212201491028,19.709637360690806
DIGIT,ball8,level,thickness_mm,2,3,depth_mm,0.1509807497602422,6.520111753706549,6.124232454287289,7.145247022173091
DIGIT,ball8,level,thickness_mm,2,3,depth_mm,0.19962564593085158,6.7324927607471245,6.371987920082418,7.482869397466866
DIGIT,ball8,level,thickness_mm,2,3,depth_mm,0.248270542101461,6.951229434028133,6.6354018561517485,7.833722308476622
DIGIT,ball8,level,thickness_mm,2,3,depth_mm,0.2969154382720704,7.169966107309142,6.898815792221078,8.18457521948638
DIGIT,ball8,level,thickness_mm,2,3,depth_mm,0.3455603344426798,7.641883175642869,7.605330052935698,8.662018328022494
DIGIT,ball8,level,thickness_mm,2,3,depth_mm,0.39420523061328916,8.214399511977147,8.21056721504242,8.963273592156295
DIGIT,ball8,level,thickness_mm,2,3,depth_mm,0.44285012678389857,8.860022093725767,8.648816164715278,9.773784777111906
