probe,repeat,target,true,recon,flat,width_x,width_y,angle_deg,lut,sensor
cube4,1,0.2,0.1786628480112639,0.022915512323379517,0.021123433485627174,4.5531409441247375,4.374492788133524,80.06590270996094,raw,hard_2mm_r2
cube4,1,0.3,0.2796370053604526,0.13781601190567017,0.03625663369894028,4.118284509572323,3.910133043908395,36.59109115600586,raw,hard_2mm_r2
cube4,1,0.4,0.3745262495128862,0.23912225663661957,0.03597975894808769,4.241927169290578,4.180345608436593,71.250244140625,raw,hard_2mm_r2
cube4,1,0.5,0.4748758664618577,0.3365413546562195,0.031723879277706146,4.376637921499528,4.283855486416422,74.25796508789062,raw,hard_2mm_r2
cube4,1,0.6,0.5754956527491188,0.4230303168296814,0.0205510463565588,4.423871349872476,4.420052451243911,74.53878784179688,raw,hard_2mm_r2
cube4,1,0.1,0.0774995962873319,-0.017352215945720673,0.02195352502167225,4.607022190173585,3.2406677884179924,81.25383758544922,corrected,hard_2mm_r2
cube4,1,0.2,0.1786628480112639,0.0377221554517746,0.03912812098860741,4.556424536248489,4.286482644286096,83.51692199707031,corrected,hard_2mm_r2
cube4,1,0.3,0.2796370053604526,0.22775030136108398,0.05006416514515877,4.196580278971421,4.035911246232447,42.785247802734375,corrected,hard_2mm_r2
cube4,1,0.4,0.3745262495128862,0.35948312282562256,0.0435938835144043,4.327873523627081,4.303076080295285,77.64464569091797,corrected,hard_2mm_r2
cube4,1,0.5,0.4748758664618577,0.4679555594921112,0.03323395550251007,4.449161829321511,4.4334166427705135,75.0685806274414,corrected,hard_2mm_r2
cube4,1,0.6,0.5754956527491188,0.5562481880187988,0.020643537864089012,4.600296935989358,4.544776380372021,78.3540267944336,corrected,hard_2mm_r2
cyl4,1,0.1,0.0798666955470608,-0.016620969399809837,0.017608266323804855,1.3909729855048871,1.3909729855048871,79.2156982421875,raw,hard_3mm_r1
cyl4,1,0.2,0.1791341669890975,0.046502646058797836,0.02298739179968834,3.6596796663584477,3.6596796663584477,7.022793769836426,raw,hard_3mm_r1
cyl4,1,0.3,0.281857832841176,0.1472180187702179,0.035161152482032776,4.624263514963911,4.624263514963911,9.628155708312988,raw,hard_3mm_r1
cyl4,1,0.4,0.3800832810786581,0.24639376997947693,0.03915669023990631,4.544874199156661,4.544874199156661,6.34019136428833,raw,hard_3mm_r1
cyl4,1,0.5,0.4838712778287117,0.33577650785446167,0.026458414271473885,4.871214306378287,4.871214306378287,83.82982635498047,raw,hard_3mm_r1
cyl4,1,0.6,0.5779076931267433,0.36991918087005615,0.011774083599448204,5.453001400636724,5.453001400636724,76.78367614746094,raw,hard_3mm_r1
cyl4,2,0.1,0.0814569668707356,-0.012460597790777683,0.017835529521107674,1.6051740282843874,1.6051740282843874,69.10223388671875,raw,hard_3mm_r1
cyl4,2,0.2,0.1776250443562617,0.052060317248106,0.02317589521408081,3.8191105229853375,3.8191105229853375,6.4159464836120605,raw,hard_3mm_r1
cyl4,2,0.3,0.2788742900702878,0.15048907697200775,0.03460647910833359,4.566290942900525,4.566290942900525,4.281536102294922,raw,hard_3mm_r1
cyl4,2,0.4,0.3794162562097654,0.25164273381233215,0.039395030587911606,4.6028127218837085,4.6028127218837085,4.085616588592529,raw,hard_3mm_r1
cyl4,2,0.5,0.4819336718837128,0.3403058648109436,0.025406990200281143,4.901676539053389,4.901676539053389,81.4391098022461,raw,hard_3mm_r1
cyl4,2,0.6,0.5805538667826191,0.37100932002067566,0.011798788793385029,5.386603950642441,5.386603950642441,69.347412109375,raw,hard_3mm_r1
cyl4,3,0.1,0.0788606311167576,-0.014529499225318432,0.018478458747267723,1.714053197910031,1.714053197910031,40.643028259277344,raw,hard_3mm_r1
cyl4,3,0.2,0.1782464309786462,0.06920704245567322,0.026272576302289963,4.210710382341205,4.210710382341205,9.61972713470459,raw,hard_3mm_r1
cyl4,3,0.3,0.2768208771300351,0.15205077826976776,0.03515644744038582,4.587165231736293,4.587165231736293,4.470820903778076,raw,hard_3mm_r1
cyl4,3,0.4,0.37976713468721,0.2475651502609253,0.04050159081816673,4.596850577545325,4.596850577545325,5.348272323608398,raw,hard_3mm_r1
cyl4,3,0.5,0.4796822368453384,0.33805373311042786,0.026944700628519058,4.879901552281605,4.879901552281605,80.1060791015625,raw,hard_3mm_r1
cyl4,3,0.6,0.5816600966218104,0.37112656235694885,0.012292289175093174,5.29646719606543,5.29646719606543,70.50413513183594,raw,hard_3mm_r1
cyl4,1,0.1,0.0798666955470608,-0.02151397056877613,0.023519715294241905,1.390843266863786,1.390843266863786,79.2156982421875,corrected,hard_3mm_r1
cyl4,1,0.2,0.1791341669890975,0.059347882866859436,0.031185578554868698,3.56430860904166,3.56430860904166,6.095861434936523,corrected,hard_3mm_r1
cyl4,1,0.3,0.281857832841176,0.20550639927387238,0.05099745839834213,4.479586817781408,4.479586817781408,4.936024188995361,corrected,hard_3mm_r1
cyl4,1,0.4,0.3800832810786581,0.3398814797401428,0.050620488822460175,4.543226394211694,4.543226394211694,6.34019136428833,corrected,hard_3mm_r1
cyl4,1,0.5,0.4838712778287117,0.44848302006721497,0.03168941289186478,5.025377308775061,5.025377308775061,83.82982635498047,corrected,hard_3mm_r1
cyl4,1,0.6,0.5779076931267433,0.487972617149353,0.012720976024866104,5.562375719501127,5.562375719501127,77.19573211669922,corrected,hard_3mm_r1
cyl4,2,0.1,0.0814569668707356,-0.016162605956196785,0.023500455543398857,1.5796808667155835,1.5796808667155835,69.10223388671875,corrected,hard_3mm_r1
cyl4,2,0.2,0.1776250443562617,0.066838838160038,0.031704194843769073,3.7687240525137304,3.7687240525137304,6.1886162757873535,corrected,hard_3mm_r1
cyl4,2,0.3,0.2788742900702878,0.21028447151184082,0.050220899283885956,4.47100956072274,4.47100956072274,4.281536102294922,corrected,hard_3mm_r1
cyl4,2,0.4,0.3794162562097654,0.34652745723724365,0.05055367946624756,4.607758966951389,4.607758966951389,4.085616588592529,corrected,hard_3mm_r1
cyl4,2,0.5,0.4819336718837128,0.45394599437713623,0.030329812318086624,5.002689178000892,5.002689178000892,72.1702651977539,corrected,hard_3mm_r1
cyl4,2,0.6,0.5805538667826191,0.4890889525413513,0.01257334090769291,5.52731436418094,5.52731436418094,71.43687438964844,corrected,hard_3mm_r1
cyl4,3,0.1,0.0788606311167576,-0.018796632066369057,0.024515463039278984,1.7116304322231584,1.7116304322231584,40.436771392822266,corrected,hard_3mm_r1
cyl4,3,0.2,0.1782464309786462,0.09010142832994461,0.03706969693303108,4.183951561321473,4.183951561321473,9.741229057312012,corrected,hard_3mm_r1
cyl4,3,0.3,0.2768208771300351,0.21252045035362244,0.05097933113574982,4.4655381370127465,4.4655381370127465,4.602868556976318,corrected,hard_3mm_r1
cyl4,3,0.4,0.37976713468721,0.34142228960990906,0.052212994545698166,4.597802293249681,4.597802293249681,5.348272323608398,corrected,hard_3mm_r1
cyl4,3,0.5,0.4796822368453384,0.4511975646018982,0.03238138556480408,5.006213382776268,5.006213382776268,77.98851776123047,corrected,hard_3mm_r1
cyl4,3,0.6,0.5816600966218104,0.48918330669403076,0.013203701935708523,5.452827687986281,5.452827687986281,69.1873550415039,corrected,hard_3mm_r1
cube4,1,0.1,0.0645063871195503,-0.00835116021335125,0.014886532910168171,3.8563062629204583,3.0887144622018567,84.98015594482422,raw,hard_3mm_r1
cube4,1,0.2,0.1666287277460689,0.05024243891239166,0.018831657245755196,4.7214723227623,4.508614470647322,79.50852966308594,raw,hard_3mm_r1
cube4,1,0.3,0.2693575883679919,0.11190832406282425,0.026078414171934128,5.062755177636781,4.767081086811171,75.89464569091797,raw,hard_3mm_r1
cube4,1,0.4,0.3681445597249322,0.20356927812099457,0.03474007546901703,5.112187861606466,4.711374500406332,70.55996704101562,raw,hard_3mm_r1
cube4,1,0.5,0.4721388119241538,0.305633008480072,0.026435328647494316,4.758356838578383,4.71321271385867,80.07376098632812,raw,hard_3mm_r1
cube4,1,0.6,0.5709009054862442,0.3654765486717224,0.008328118361532688,5.123278900479963,4.891992413580355,81.45304107666016,raw,hard_3mm_r1
cube4,1,0.1,0.0645063871195503,-0.010912289842963219,0.019434720277786255,3.8573477961156866,3.0887144622018567,84.98015594482422,corrected,hard_3mm_r1
cube4,1,0.2,0.1666287277460689,0.06448213011026382,0.025577867403626442,4.721251083238095,4.508423020352978,79.44482421875,corrected,hard_3mm_r1
cube4,1,0.3,0.2693575883679919,0.1526680886745453,0.038664624094963074,4.803127144791682,4.768170210117518,75.68895721435547,corrected,hard_3mm_r1
cube4,1,0.4,0.3681445597249322,0.2845056354999542,0.0470413900911808,5.054273965925656,4.552082769545763,74.74488067626953,corrected,hard_3mm_r1
cube4,1,0.5,0.4721388119241538,0.4123387932777405,0.03206273540854454,4.84092204853495,4.766529986058761,79.90894317626953,corrected,hard_3mm_r1
cube4,1,0.6,0.5709009054862442,0.48314332962036133,0.00934398453682661,5.215920862361622,5.045096703429021,85.48600769042969,corrected,hard_3mm_r1
cyl4,1,0.1,0.0799244316534455,-0.018198005855083466,0.014047056436538696,1.460975018013821,1.460975018013821,59.972877502441406,raw,hard_3mm_r2
cyl4,1,0.2,0.1749066768470051,0.0358666330575943,0.021238429471850395,3.423484858021422,3.423484858021422,76.795166015625,raw,hard_3mm_r2
cyl4,1,0.3,0.2767314089460839,0.12198842316865921,0.03898034244775772,3.8386898526021147,3.8386898526021147,1.1457629203796387,raw,hard_3mm_r2
cyl4,1,0.4,0.3819128655441375,0.2295520007610321,0.048010434955358505,3.995381448589766,3.995381448589766,5.890625953674316,raw,hard_3mm_r2
cyl4,1,0.5,0.4795014680373164,0.32610446214675903,0.034750811755657196,4.1106462567288355,4.1106462567288355,2.7927021980285645,raw,hard_3mm_r2
cyl4,1,0.6,0.5775666434600453,0.3711031973361969,0.02531166933476925,4.3618696186065025,4.3618696186065025,15.172917366027832,raw,hard_3mm_r2
cyl4,2,0.1,0.0775127932597392,-0.01530746091157198,0.013279610313475132,1.551299933924703,1.551299933924703,69.77513122558594,raw,hard_3mm_r2
cyl4,2,0.2,0.1772278788016947,0.0347011536359787,0.021441534161567688,3.459476036730538,3.459476036730538,8.202354431152344,raw,hard_3mm_r2
cyl4,2,0.3,0.2757732069443364,0.11901897192001343,0.03910199552774429,3.74427651104371,3.74427651104371,16.284923553466797,raw,hard_3mm_r2
cyl4,2,0.4,0.3789131458643773,0.2164766937494278,0.04629362002015114,3.8919034787476887,3.8919034787476887,5.957131385803223,raw,hard_3mm_r2
cyl4,2,0.5,0.4841232070156493,0.32276007533073425,0.03481058031320572,4.061166874964616,4.061166874964616,31.39027214050293,raw,hard_3mm_r2
cyl4,2,0.6,0.5783428958317387,0.3692662715911865,0.02776362933218479,4.324220525618045,4.324220525618045,32.763893127441406,raw,hard_3mm_r2
cyl4,3,0.1,0.0765290944444885,-0.017743423581123352,0.013598869554698467,1.4367853791149938,1.4367853791149938,72.4075698852539,raw,hard_3mm_r2
cyl4,3,0.2,0.176290770199909,0.029993904754519463,0.022957496345043182,3.23715668981828,3.23715668981828,11.527235984802246,raw,hard_3mm_r2
cyl4,3,0.3,0.2792888019371808,0.10693047940731049,0.037598032504320145,3.6550794353289704,3.6550794353289704,13.570433616638184,raw,hard_3mm_r2
cyl4,3,0.4,0.3873054352128235,0.20781981945037842,0.04743317887187004,3.8393948202589434,3.8393948202589434,52.12501525878906,raw,hard_3mm_r2
cyl4,3,0.5,0.4794343133574728,0.318917453289032,0.03587225824594498,4.031682286546929,4.031682286546929,1.2590452432632446,raw,hard_3mm_r2
cyl4,3,0.6,0.5820965078045752,0.3673233091831207,0.027271121740341187,4.26245455508651,4.26245455508651,0.5509039759635925,raw,hard_3mm_r2
cyl4,1,0.1,0.0799244316534455,-0.02389433979988098,0.01856200583279133,1.460975018013821,1.460975018013821,59.972877502441406,corrected,hard_3mm_r2
cyl4,1,0.2,0.1749066768470051,0.04743208363652229,0.02866601198911667,3.420360800811363,3.420360800811363,76.72360229492188,corrected,hard_3mm_r2
cyl4,1,0.3,0.2767314089460839,0.1624206155538559,0.04823363199830055,3.8668116408241233,3.8668116408241233,1.1691392660140991,corrected,hard_3mm_r2
cyl4,1,0.4,0.3819128655441375,0.29099470376968384,0.05582348629832268,4.055387212237972,4.055387212237972,5.890626430511475,corrected,hard_3mm_r2
cyl4,1,0.5,0.4795014680373164,0.3973355293273926,0.03962218016386032,4.181730110390408,4.181730110390408,12.475110054016113,corrected,hard_3mm_r2
cyl4,1,0.6,0.5775666434600453,0.44393613934516907,0.029468053951859474,4.459089002473394,4.459089002473394,15.422160148620605,corrected,hard_3mm_r2
cyl4,2,0.1,0.0775127932597392,-0.020059797912836075,0.017468107864260674,1.5504855726598787,1.5504855726598787,69.77513122558594,corrected,hard_3mm_r2
cyl4,2,0.2,0.1772278788016947,0.04584174230694771,0.02882855385541916,3.4568673358273805,3.4568673358273805,8.202354431152344,corrected,hard_3mm_r2
cyl4,2,0.3,0.2757732069443364,0.15876567363739014,0.04836181923747063,3.7970432845209547,3.7970432845209547,6.740055561065674,corrected,hard_3mm_r2
cyl4,2,0.4,0.3789131458643773,0.2759783864021301,0.05429462343454361,3.963587321621618,3.963587321621618,3.9646546840667725,corrected,hard_3mm_r2
cyl4,2,0.5,0.4841232070156493,0.39380067586898804,0.03956121951341629,4.150635367949984,4.150635367949984,35.21759033203125,corrected,hard_3mm_r2
cyl4,2,0.6,0.5783428958317387,0.44207215309143066,0.03245067596435547,4.407698613875388,4.407698613875388,28.474205017089844,corrected,hard_3mm_r2
cyl4,3,0.1,0.0765290944444885,-0.023255325853824615,0.017945358529686928,1.4360317214791294,1.4360317214791294,72.4075698852539,corrected,hard_3mm_r2
cyl4,3,0.2,0.176290770199909,0.0394379198551178,0.030877159908413887,3.2305452022352545,3.2305452022352545,12.967085838317871,corrected,hard_3mm_r2
cyl4,3,0.3,0.2792888019371808,0.14368656277656555,0.04690416157245636,3.65720144041847,3.65720144041847,13.570433616638184,corrected,hard_3mm_r2
cyl4,3,0.4,0.3873054352128235,0.26580610871315,0.0557049997150898,3.892170036763123,3.892170036763123,37.87498474121094,corrected,hard_3mm_r2
cyl4,3,0.5,0.4794343133574728,0.3896910846233368,0.04075973480939865,4.116414079416875,4.116414079416875,26.064666748046875,corrected,hard_3mm_r2
cyl4,3,0.6,0.5820965078045752,0.4400920867919922,0.03178176283836365,4.348312004295669,4.348312004295669,7.523819446563721,corrected,hard_3mm_r2
cube4,1,0.1,0.0670759919945283,-0.015432647429406643,0.01482410915195942,3.9871529120976072,2.8322148434169967,54.21102523803711,raw,hard_3mm_r2
cube4,1,0.2,0.1699926725316487,0.04263726994395256,0.023672526702284813,4.7586209455309225,4.431153754212258,83.60559844970703,raw,hard_3mm_r2
cube4,1,0.3,0.2696387083246918,0.1132286787033081,0.03960263729095459,4.8506035482394605,4.826563639742416,69.8515853881836,raw,hard_3mm_r2
cube4,1,0.4,0.3650441518285419,0.236196368932724,0.04450076445937157,4.800023252353583,4.633138900711616,73.46017456054688,raw,hard_3mm_r2
cube4,1,0.5,0.4696215045340963,0.33523839712142944,0.02010776288807392,4.902935232871133,4.562591102020534,80.45962524414062,raw,hard_3mm_r2
cube4,1,0.6,0.5680943911197787,0.37182655930519104,0.00736729521304369,5.228921318212489,4.932696489917759,67.22962188720703,raw,hard_3mm_r2
cube4,1,0.1,0.0670759919945283,-0.02022119052708149,0.019576139748096466,3.9871529120976072,2.8322148434169967,54.21102523803711,corrected,hard_3mm_r2
cube4,1,0.2,0.1699926725316487,0.056885432451963425,0.03182722255587578,4.7586209455309225,4.420649417853688,83.60559844970703,corrected,hard_3mm_r2
cube4,1,0.3,0.2696387083246918,0.15160219371318817,0.04859641566872597,4.8506035482394605,4.826563639742416,69.8515853881836,corrected,hard_3mm_r2
cube4,1,0.4,0.3650441518285419,0.298454225063324,0.050958529114723206,4.8130789272646775,4.6833039637959075,73.2374496459961,corrected,hard_3mm_r2
cube4,1,0.5,0.4696215045340963,0.4070418179035187,0.021427109837532043,4.999029839150229,4.689499760323503,80.3802719116211,corrected,hard_3mm_r2
cube4,1,0.6,0.5680943911197787,0.44467559456825256,0.007574636023491621,5.376008546912719,4.964849604152171,68.19859313964844,corrected,hard_3mm_r2
cyl4,1,0.1,0.0894872793794157,0.025276536121964455,0.00841599516570568,3.225882911273257,3.225882911273257,35.2563591003418,raw,medium_1mm_r1
cyl4,1,0.2,0.1862283177050798,0.07211771607398987,0.015910238027572632,3.4235123841124024,3.4235123841124024,41.448265075683594,raw,medium_1mm_r1
cyl4,1,0.3,0.2884901061883944,0.1460362672805786,0.02054479904472828,3.6294887804402207,3.6294887804402207,33.023868560791016,raw,medium_1mm_r1
cyl4,1,0.4,0.384843362007345,0.2165474146604538,0.023249570280313492,3.798532805322906,3.798532805322906,28.354963302612305,raw,medium_1mm_r1
cyl4,1,0.5,0.4826977523471605,0.31264081597328186,0.030289866030216217,3.866668516983163,3.866668516983163,19.05770492553711,raw,medium_1mm_r1
cyl4,1,0.6,0.5848396519621737,0.423206627368927,0.028747832402586937,3.887631323628403,3.887631323628403,9.950627326965332,raw,medium_1mm_r1
cyl4,2,0.1,0.0838066130119905,0.02301187254488468,0.00794700626283884,3.1259295978404142,3.1259295978404142,35.016502380371094,raw,medium_1mm_r1
cyl4,2,0.2,0.1843571324391852,0.06983847916126251,0.015090429224073887,3.3949281177691173,3.3949281177691173,40.3331413269043,raw,medium_1mm_r1
cyl4,2,0.3,0.2854290904005836,0.1429494172334671,0.0199582576751709,3.6291537043107716,3.6291537043107716,34.56252670288086,raw,medium_1mm_r1
cyl4,2,0.4,0.3839331474334315,0.21365609765052795,0.022374508902430534,3.7932039117208665,3.7932039117208665,37.596275329589844,raw,medium_1mm_r1
cyl4,2,0.5,0.4892131025713624,0.3183824121952057,0.031200075522065163,3.843071300747749,3.843071300747749,26.952180862426758,raw,medium_1mm_r1
cyl4,2,0.6,0.5859677257231262,0.42120829224586487,0.029027288779616356,3.880064328623894,3.880064328623894,5.7927961349487305,raw,medium_1mm_r1
cyl4,3,0.1,0.082178802924961,0.02228832244873047,0.0076593514531850815,3.119880720644083,3.119880720644083,35.942115783691406,raw,medium_1mm_r1
cyl4,3,0.2,0.1839656564340188,0.0697711855173111,0.014986427500844002,3.3919417167131525,3.3919417167131525,31.087507247924805,raw,medium_1mm_r1
cyl4,3,0.3,0.2879313427801087,0.1406189650297165,0.019839266315102577,3.622848505020637,3.622848505020637,26.886934280395508,raw,medium_1mm_r1
cyl4,3,0.4,0.3866629620881561,0.21412625908851624,0.022272197529673576,3.7700070794593525,3.7700070794593525,86.92254638671875,raw,medium_1mm_r1
cyl4,3,0.5,0.4912431517686855,0.31612181663513184,0.03043731488287449,3.8594595593098484,3.8594595593098484,88.36341857910156,raw,medium_1mm_r1
cyl4,3,0.6,0.5871665949330129,0.4210740625858307,0.029048046097159386,3.868974222922701,3.868974222922701,1.0322446823120117,raw,medium_1mm_r1
cyl4,1,0.1,0.0894872793794157,0.06858739256858826,0.019957207143306732,3.266057751748767,3.266057751748767,36.869895935058594,corrected,medium_1mm_r1
cyl4,1,0.2,0.1862283177050798,0.1602083146572113,0.026695072650909424,3.6610704539072056,3.6610704539072056,39.685455322265625,corrected,medium_1mm_r1
cyl4,1,0.3,0.2884901061883944,0.27500611543655396,0.031279392540454865,3.8697494697914845,3.8697494697914845,26.56505012512207,corrected,medium_1mm_r1
cyl4,1,0.4,0.384843362007345,0.3754611611366272,0.02955404482781887,4.02655085654666,4.02655085654666,8.880660057067871,corrected,medium_1mm_r1
cyl4,1,0.5,0.4826977523471605,0.4817115366458893,0.031511079519987106,4.155365711084538,4.155365711084538,11.725111961364746,corrected,medium_1mm_r1
cyl4,1,0.6,0.5848396519621737,0.593508780002594,0.02885681763291359,4.229871716946864,4.229871716946864,3.8140745162963867,corrected,medium_1mm_r1
cyl4,2,0.1,0.0838066130119905,0.06252150237560272,0.01931973733007908,3.166002794099404,3.166002794099404,34.919403076171875,corrected,medium_1mm_r1
cyl4,2,0.2,0.1843571324391852,0.15638084709644318,0.02572770230472088,3.6327708909404333,3.6327708909404333,44.44374465942383,corrected,medium_1mm_r1
cyl4,2,0.3,0.2854290904005836,0.27023786306381226,0.030461447313427925,3.849974026998212,3.849974026998212,35.46336364746094,corrected,medium_1mm_r1
cyl4,2,0.4,0.3839331474334315,0.37187206745147705,0.029018202796578407,4.021826505577493,4.021826505577493,18.83843421936035,corrected,medium_1mm_r1
cyl4,2,0.5,0.4892131025713624,0.48762965202331543,0.032422903925180435,4.1144261149134245,4.1144261149134245,19.259292602539062,corrected,medium_1mm_r1
cyl4,2,0.6,0.5859677257231262,0.5915016531944275,0.029141874983906746,4.231222763176454,4.231222763176454,6.033253192901611,corrected,medium_1mm_r1
cyl4,3,0.1,0.082178802924961,0.0605749674141407,0.018888000398874283,3.1516943072374706,3.1516943072374706,41.153968811035156,corrected,medium_1mm_r1
cyl4,3,0.2,0.1839656564340188,0.15630018711090088,0.0255538672208786,3.6103959474553418,3.6103959474553418,46.80874252319336,corrected,medium_1mm_r1
cyl4,3,0.3,0.2879313427801087,0.26661217212677,0.030370943248271942,3.854961573642027,3.854961573642027,23.682086944580078,corrected,medium_1mm_r1
cyl4,3,0.4,0.3866629620881561,0.37235507369041443,0.028670215979218483,4.005161365086189,4.005161365086189,22.217594146728516,corrected,medium_1mm_r1
cyl4,3,0.5,0.4912431517686855,0.48530343174934387,0.03155556693673134,4.13572097844926,4.13572097844926,8.29714584350586,corrected,medium_1mm_r1
cyl4,3,0.6,0.5871665949330129,0.5913766026496887,0.02916986681520939,4.238000228926773,4.238000228926773,12.022276878356934,corrected,medium_1mm_r1
cube4,1,0.1,0.0822327556669932,-0.0037655665073543787,0.005793500225991011,4.434233863484012,3.3226947138854963,76.59040069580078,raw,medium_1mm_r1
cube4,1,0.2,0.1771151313031858,0.019924933090806007,0.009225967340171337,4.482993096702808,4.389330405541152,74.38900756835938,raw,medium_1mm_r1
cube4,1,0.3,0.2807944033600584,0.06899192929267883,0.016806093975901604,4.340377970292184,4.285294039597273,76.1485824584961,raw,medium_1mm_r1
cube4,1,0.4,0.3780013930358663,0.12557706236839294,0.01820625178515911,4.467182902761428,4.4611185631013734,78.83049774169922,raw,medium_1mm_r1
cube4,1,0.5,0.4783197068560696,0.1998291164636612,0.024886643514037132,4.472945557967952,4.459687628278981,78.25001525878906,raw,medium_1mm_r1
cube4,1,0.6,0.5813642348497154,0.31549710035324097,0.03274541348218918,4.456691791451062,4.411841369359622,79.59229278564453,raw,medium_1mm_r1
cube4,1,0.1,0.0822327556669932,-0.005786932539194822,0.013095195405185223,4.44707267219131,3.325551762089245,76.67547607421875,corrected,medium_1mm_r1
cube4,1,0.2,0.1771151313031858,0.05396699905395508,0.02268192544579506,4.478208160861091,4.415015255117306,74.72122955322266,corrected,medium_1mm_r1
cube4,1,0.3,0.2807944033600584,0.15497201681137085,0.028652841225266457,4.443494818552359,4.423394230864317,73.99897766113281,corrected,medium_1mm_r1
cube4,1,0.4,0.3780013930358663,0.24301186203956604,0.027985623106360435,4.558423508578706,4.555220349786147,79.48737335205078,corrected,medium_1mm_r1
cube4,1,0.5,0.4783197068560696,0.353523850440979,0.033166900277137756,4.5924398082687805,4.589268333231615,78.41938018798828,corrected,medium_1mm_r1
cube4,1,0.6,0.5813642348497154,0.48453083634376526,0.03431776911020279,4.601453492289599,4.569452210564825,78.9964599609375,corrected,medium_1mm_r1
cyl4,1,0.1,0.0931754683890915,-0.00121482799295336,0.014689464122056961,2.0571067986223053,2.0571067986223053,3.2704875469207764,raw,medium_1mm_r2
cyl4,1,0.2,0.1693594179711368,0.05719423666596413,0.021976860240101814,3.2516521371021905,3.2516521371021905,52.66048049926758,raw,medium_1mm_r2
cyl4,1,0.3,0.2741975997167429,0.15137997269630432,0.031539931893348694,3.598169878473297,3.598169878473297,62.712013244628906,raw,medium_1mm_r2
cyl4,1,0.4,0.3721121608759432,0.2793005108833313,0.036109957844018936,3.8828626602818455,3.8828626602818455,65.40988159179688,raw,medium_1mm_r2
cyl4,1,0.5,0.4750975162819202,0.3748975694179535,0.021152224391698837,4.137579092112777,4.137579092112777,0.8951737284660339,raw,medium_1mm_r2
cyl4,1,0.6,0.5735240500282899,0.41325077414512634,0.008707143366336823,4.521836611597713,4.521836611597713,56.768287658691406,raw,medium_1mm_r2
cyl4,2,0.1,0.0737400308642897,-0.0006967020453885198,0.015972288325428963,2.1537890876653547,2.1537890876653547,81.63410949707031,raw,medium_1mm_r2
cyl4,2,0.2,0.1742715884626058,0.052295982837677,0.019476186484098434,3.1600148121874274,3.1600148121874274,32.79953384399414,raw,medium_1mm_r2
cyl4,2,0.3,0.2757263822520635,0.14823473989963531,0.033859968185424805,3.5829338810098394,3.5829338810098394,51.04409408569336,raw,medium_1mm_r2
cyl4,2,0.4,0.3749659562499268,0.27112600207328796,0.037214089184999466,3.8512464534686064,3.8512464534686064,55.234798431396484,raw,medium_1mm_r2
cyl4,2,0.5,0.4751032818784857,0.37003540992736816,0.021481817588210106,4.121702930825959,4.121702930825959,64.17900848388672,raw,medium_1mm_r2
cyl4,2,0.6,0.5726305875518563,0.4112541675567627,0.00940850842744112,4.476979897998861,4.476979897998861,45.44414138793945,raw,medium_1mm_r2
cyl4,3,0.1,0.0697555162816172,-0.00269339419901371,0.014172947965562344,1.9744415206114365,1.9744415206114365,7.674479961395264,raw,medium_1mm_r2
cyl4,3,0.2,0.1694790194070492,0.05255334824323654,0.01997789554297924,3.133830697667189,3.133830697667189,90.0,raw,medium_1mm_r2
cyl4,3,0.3,0.2720048177717267,0.14903223514556885,0.03183514252305031,3.529231116777959,3.529231116777959,47.436649322509766,raw,medium_1mm_r2
cyl4,3,0.4,0.3767203025391907,0.2626957595348358,0.03839992359280586,3.8117117471118145,3.8117117471118145,51.45881271362305,raw,medium_1mm_r2
cyl4,3,0.5,0.4757595714013192,0.36813873052597046,0.02360483817756176,4.071423654110427,4.071423654110427,67.32865905761719,raw,medium_1mm_r2
cyl4,3,0.6,0.5762432804701696,0.4110310673713684,0.009297484531998634,4.447004901315776,4.447004901315776,58.091896057128906,raw,medium_1mm_r2
cyl4,1,0.1,0.0931754683890915,0.00032151982304640114,0.016898121684789658,2.0824478230548054,2.0824478230548054,7.765166282653809,corrected,medium_1mm_r2
cyl4,1,0.2,0.1693594179711368,0.08315034210681915,0.033306632190942764,3.1726869586632316,3.1726869586632316,52.3737678527832,corrected,medium_1mm_r2
cyl4,1,0.3,0.2741975997167429,0.21703119575977325,0.04017622023820877,3.651318421085843,3.651318421085843,64.21709442138672,corrected,medium_1mm_r2
cyl4,1,0.4,0.3721121608759432,0.36753180623054504,0.04049629345536232,4.012379972893317,4.012379972893317,67.91282653808594,corrected,medium_1mm_r2
cyl4,1,0.5,0.4750975162819202,0.46898603439331055,0.021759802475571632,4.301388177640236,4.301388177640236,75.96376037597656,corrected,medium_1mm_r2
cyl4,1,0.6,0.5735240500282899,0.507605254650116,0.008739974349737167,4.654928946999109,4.654928946999109,64.09349060058594,corrected,medium_1mm_r2
cyl4,2,0.1,0.0737400308642897,0.0008935671066865325,0.018147867172956467,2.1719042678229696,2.1719042678229696,81.75367736816406,corrected,medium_1mm_r2
cyl4,2,0.2,0.1742715884626058,0.07537993043661118,0.029754605144262314,3.095994718178403,3.095994718178403,23.198591232299805,corrected,medium_1mm_r2
cyl4,2,0.3,0.2757263822520635,0.2129141241312027,0.04361266642808914,3.6206646535124856,3.6206646535124856,51.532135009765625,corrected,medium_1mm_r2
cyl4,2,0.4,0.3749659562499268,0.3583042025566101,0.04207099229097366,3.9632946113471625,3.9632946113471625,60.35013961791992,corrected,medium_1mm_r2
