sensor,axis,width_px,median,min,max,suspect_hardware
soft_1mm_r2,Fz,426,0.1649609804153442,0.1394120454788208,0.2507530152797699,False
soft_1mm_r2,Fz,640,0.131528228521347,0.1164681911468505,0.1366053074598312,False
soft_1mm_r2,Fz,854,0.1323389410972595,0.1256552040576934,0.1476985961198806,False
soft_1mm_r2,Fz,1280,0.1259899288415908,0.1247218251228332,0.1452836394309997,False
soft_1mm_r2,Fz,1920,0.1263585984706878,0.115875668823719,0.1596118062734604,False
soft_2mm_r1,Fx,8,0.0673078820109367,0.0601972751319408,0.0770930871367454,False
soft_2mm_r1,Fx,16,0.0563703812658786,0.0549452416598796,0.0578170008957386,False
soft_2mm_r1,Fx,32,0.053205382078886,0.048153318464756,0.0562803596258163,False
soft_2mm_r1,Fx,48,0.0463943481445312,0.04014727845788,0.0474544577300548,False
soft_2mm_r1,Fx,80,0.0376543439924716,0.0350007712841033,0.0403442569077014,False
soft_2mm_r1,Fx,160,0.0362281017005443,0.0354087390005588,0.0451874807476997,False
soft_2mm_r1,Fx,320,0.0390657670795917,0.0381439588963985,0.0589466765522956,False
soft_2mm_r1,Fx,426,0.0371232107281684,0.0366054847836494,0.0525287240743637,False
soft_2mm_r1,Fx,640,0.0440767295658588,0.0410949513316154,0.0452574901282787,False
soft_2mm_r1,Fx,854,0.0424302816390991,0.0419853553175926,0.0433119051158428,False
soft_2mm_r1,Fx,1280,0.0410091355443,0.0327738150954246,0.0415362752974033,False
soft_2mm_r1,Fx,1920,0.0397170819342136,0.0396857932209968,0.0398895442485809,False
soft_2mm_r1,Fy,8,0.1110227108001709,0.0969844385981559,0.1555757671594619,False
soft_2mm_r1,Fy,16,0.0888766944408416,0.088216058909893,0.0889497846364975,False
soft_2mm_r1,Fy,32,0.0626559481024742,0.0610879734158515,0.0712260156869888,False
soft_2mm_r1,Fy,48,0.0572062097489833,0.0553642362356185,0.0685716867446899,False
soft_2mm_r1,Fy,80,0.0603135265409946,0.05864729732275,0.0636958479881286,False
soft_2mm_r1,Fy,160,0.0522285513579845,0.0482571870088577,0.0530900433659553,False
soft_2mm_r1,Fy,320,0.0650447309017181,0.0645536556839943,0.0671122968196868,False
soft_2mm_r1,Fy,426,0.0657320097088813,0.0655871033668518,0.0683141946792602,False
soft_2mm_r1,Fy,640,0.0651952177286148,0.0617058165371418,0.0794418379664421,False
soft_2mm_r1,Fy,854,0.0616231374442577,0.061486717313528,0.0722710862755775,False
soft_2mm_r1,Fy,1280,0.0648236945271492,0.0624628253281116,0.0653355419635772,False
soft_2mm_r1,Fy,1920,0.055523294955492,0.0495206862688064,0.0604396872222423,False
