t,x,y,z,rx,ry,rz
1788453665.903198,37.9076,362.8394,37.7468,-179.2435,-0.5672,-118.018
1788453665.923258,37.909,362.8392,37.7485,-179.2435,-0.5672,-118.018
1788453665.943318,37.9077,362.839,37.7472,-179.2433,-0.5673,-118.0178
1788453665.963376,37.9089,362.8397,37.7498,-179.2436,-0.567,-118.0183
1788453665.983438,37.9083,362.8432,37.7489,-179.2439,-0.5667,-118.0185
1788453666.003508,37.9075,362.8399,37.7481,-179.2436,-0.567,-118.018
1788453666.023571,37.907,362.8397,37.7498,-179.2438,-0.5671,-118.018
1788453666.043641,37.9081,362.8399,37.7498,-179.2435,-0.5669,-118.018
1788453666.063692,37.9086,362.8413,37.752,-179.2438,-0.5668,-118.0183
1788453666.083753,37.9072,362.842,37.7516,-179.2439,-0.5667,-118.018
1788453666.103822,37.9073,362.8415,37.752,-179.2438,-0.5668,-118.0183
1788453666.123933,37.9086,362.8413,37.752,-179.2438,-0.5668,-118.0185
1788453666.144036,37.9073,362.8414,37.7537,-179.2438,-0.5668,-118.018
1788453666.184215,37.9068,362.8441,37.7551,-179.2442,-0.5663,-118.0183
1788453666.204315,37.9068,362.844,37.7568,-179.2442,-0.5663,-118.018
1788453666.224387,37.9082,362.8438,37.7568,-179.2442,-0.5663,-118.018
1788453666.244465,37.9083,362.843,37.7573,-179.2443,-0.5661,-118.0185
1788453666.264539,37.9066,362.8448,37.7594,-179.2444,-0.566,-118.0182
1788453666.284609,37.9069,362.8435,37.7603,-179.2444,-0.566,-118.018
1788453666.304676,37.9066,362.8452,37.7625,-179.2446,-0.5658,-118.018
1788453666.324704,37.9067,362.8448,37.7612,-179.2444,-0.566,-118.0182
1788453666.344786,37.9064,362.8461,37.7634,-179.2448,-0.5655,-118.0182
1788453666.364954,37.9065,362.8457,37.7621,-179.2447,-0.5656,-118.018
1788453666.385091,37.9078,362.8459,37.7651,-179.2448,-0.5655,-118.0182
1788453666.405855,37.906,362.8483,37.7652,-179.2451,-0.5651,-118.018
1788453666.425962,37.9077,362.8464,37.7648,-179.245,-0.5653,-118.0182
1788453666.446035,37.9068,362.8466,37.7648,-179.2448,-0.5652,-118.018
1788453666.466185,37.9062,362.847,37.7661,-179.2451,-0.5651,-118.018
1788453666.486281,37.9073,362.8485,37.7682,-179.2452,-0.565,-118.0185
1788453666.506349,37.9078,362.8486,37.7682,-179.2451,-0.5648,-118.0185
1788453666.526441,37.9072,362.8489,37.7696,-179.2454,-0.5648,-118.0182
1788453666.546511,37.9073,362.8489,37.7596,-179.2452,-0.565,-118.0182
1788453666.566588,37.9068,362.844,37.7549,-179.2448,-0.5655,-118.018
1788453666.586650,37.9079,362.8453,37.7537,-179.2452,-0.565,-118.0185
